,Boca de entrega,Nº Orden@Tipo Documento,Nº Orden@Nro. Documento,Artículo@LITM,Artículo@Descripcion,Pallets Solicitados,Cajas Solicitadas
452,277711,SD,663756,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.058824,16.0
453,277711,SD,663757,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",0.121324,33.0
454,277711,SD,663757,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",0.169231,44.0
455,277711,SD,663757,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",0.111111,12.0
456,306443,SD,175858,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",7.2,360.0
457,306443,SD,663687,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.053846,14.0
458,306443,SD,663687,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",0.053846,14.0
459,306443,SD,663687,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",0.104167,15.0
460,306443,SD,663687,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",0.025735,7.0
461,306443,SD,663687,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",4.084615,1062.0
462,306443,SD,663687,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",1.479167,213.0
463,306443,SD,663687,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",8.316176,2262.0
464,306443,SD,663687,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",2.259259,244.0
465,306443,SD,663687,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.392308,102.0
466,306443,SD,663687,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.269231,70.0
467,306443,SD,663687,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.117647,32.0
468,306443,SD,663765,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",0.742308,193.0
469,306443,SD,663765,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",0.114058,43.0
470,247583,SD,175887,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",20.0,1440.0
471,247583,SD,663735,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",6.938462,1804.0
472,247583,SD,663735,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.415385,108.0
473,247583,SD,663735,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",1.1,286.0
474,294667,SD,663689,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",1.019231,265.0
475,232180,SD,663761,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",1.130769,294.0
476,280862,SD,175864,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",7.2,360.0
477,280862,SD,663703,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",15.611538,4059.0
478,280862,SD,663703,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",2.665441,725.0
479,280862,SD,663703,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",6.537037,706.0
480,280862,SD,663704,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.434615,113.0
481,261777,SD,175888,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",3.2,160.0
482,232182,SD,175881,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",16.8,840.0
483,232182,SD,175881,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",5.0,360.0
484,232182,SD,663700,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",3.076389,443.0
485,232182,SD,663700,6030050072,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO ",5.203704,562.0
486,232182,SD,663701,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",0.152778,22.0
487,232182,SD,663701,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",0.018382,5.0
488,232182,SD,663701,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",16.123077,4192.0
489,232182,SD,663701,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",1.694444,244.0
490,232182,SD,663701,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",0.06366,24.0
491,232182,SD,663701,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",1.075,86.0
492,232182,SD,663724,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.95,247.0
493,232182,SD,663724,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",0.305147,83.0
494,232182,SD,663724,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.784615,204.0
495,232182,SD,663724,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",1.1,286.0
496,232182,SD,663724,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.172794,47.0
497,232179,SD,663793,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.215385,56.0
498,232179,SD,663795,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",0.034615,9.0
499,232179,SD,663795,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",0.243056,35.0
500,232179,SD,663795,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",0.047794,13.0
501,232179,SD,663795,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",2.229167,321.0
502,326701,SD,175886,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",5.433333,326.0
503,326701,SD,175886,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",3.0,216.0
504,326701,SD,663734,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.588462,153.0
505,326701,SD,663734,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",0.05,13.0
506,326701,SD,663734,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",0.125,18.0
507,326701,SD,663734,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",0.044118,12.0
508,326701,SD,663734,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",4.553846,1184.0
509,326701,SD,663734,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",2.724265,741.0
510,326701,SD,663734,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.930769,242.0
511,326701,SD,663734,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.265385,69.0
512,241153,SD,663298,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.553846,144.0
513,241153,SD,663298,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",0.307692,80.0
514,241153,SD,663298,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.45,117.0
515,286954,SD,663731,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",0.192308,50.0
516,286954,SD,663731,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",2.926923,761.0
517,286954,SD,663731,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",1.0,272.0
518,286954,SD,663731,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",0.230769,60.0
519,286954,SD,663731,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",1.0,144.0
520,286954,SD,663731,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",1.0,144.0
521,286954,SD,663731,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",2.0,216.0
522,286954,SD,663731,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",0.384615,100.0
523,286954,SD,663731,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",0.25,36.0
524,286954,SD,663731,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",0.615385,160.0
525,286954,SD,663731,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",0.323529,88.0
526,286954,SD,663732,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",0.134615,35.0
527,286954,SD,663733,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",0.096154,25.0
528,240058,SD,663666,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",0.007692,2.0
529,240058,SD,663666,6040100001,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                 ",2.403183,906.0
530,240058,SD,663666,6040100003,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                ",0.75,60.0
531,240058,SD,663666,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",0.125,34.0
532,240058,SD,663666,6090020012,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.    ",1.5,120.0
533,240058,SD,663666,6050100004,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.             ",0.3625,29.0
